L	0	30
L	30	30
L	60	30
L	90	30
L	120	30
L	150	30
L	180	30
L	210	30
L	240	30
L	270	30
L	300	30
L	330	30
L	360	30
L	390	30
L	420	30
L	450	30
L	480	30
L	510	30
L	540	30
L	570	30
L	600	30
L	630	30
L	660	30
L	690	30
L	720	30
L	750	30
L	780	30
L	810	30
L	840	30
L	870	30
L	900	30
L	930	30
L	960	30
L	990	30
L	1020	30
L	1050	30
L	1080	30
L	1110	30
L	1140	30
L	1170	30
L	1200	30
L	1230	30
L	1260	30
L	1290	30
L	1320	30
L	1350	30
L	1380	30
L	1410	30
L	1440	30
L	1470	30
L	1500	30
L	1530	30
L	1560	30
L	1590	30
L	1620	30
L	1650	30
L	1680	30
L	1710	30
L	1740	30
L	1770	30
L	1800	30
L	1830	30
L	1860	30
L	1890	30
L	1920	30
L	1950	30
L	1980	30
L	2010	30
L	2040	30
L	2070	30
L	2100	30
L	2130	30
L	2160	30
L	2190	30
L	2220	30
L	2250	30
L	2280	30
L	2310	30
L	2340	30
L	2370	30
L	2400	30
L	2430	30
L	2460	30
L	2490	30
L	2520	30
L	2550	30
L	2580	30
L	2610	30
L	2640	30
L	2670	30
L	2700	30
L	2730	30
L	2760	30
L	2790	30
L	2820	30
L	2850	30
L	2880	30
L	2910	30
L	2940	30
L	2970	30
L	3000	30
L	3030	30
L	3060	30
L	3090	30
L	3120	30
L	3150	30
L	3180	30
L	3210	30
L	3240	30
L	3270	30
L	3300	30
L	3330	30
L	3360	30
L	3390	30
L	3420	30
L	3450	30
L	3480	30
L	3510	30
L	3540	30
L	3570	30
L	3600	30
L	3630	30
L	3660	30
L	3690	30
L	3720	30
L	3750	30
L	3780	30
L	3810	30
L	3840	30
L	3870	30
L	3900	30
L	3930	30
L	3960	30
L	3990	30
L	4020	30
L	4050	30
L	4080	30
L	4110	30
L	4140	30
L	4170	30
L	4200	30
L	4230	30
L	4260	30
L	4290	30
L	4320	30
L	4350	30
L	4380	30
L	4410	30
L	4440	30
L	4470	30
L	4500	30
L	4530	30
